Peak_ID	Cons_Repeat_Groups	Max_Cons_Repeats
SRR2075686_rloop_peak_7663	0	1
SRR2075686_rloop_peak_7657	0	1
SRR2075686_rloop_peak_7653	0	1
SRR2075686_rloop_peak_7641	0	1
SRR2075686_rloop_peak_7632	0	1
SRR2075686_rloop_peak_7630	0	1
SRR2075686_rloop_peak_7627	0	1
SRR2075686_rloop_peak_762	0	1
SRR2075686_rloop_peak_7614	0	1
SRR2075686_rloop_peak_761	0	1
SRR2075686_rloop_peak_7583	0	1
SRR2075686_rloop_peak_7537	0	1
SRR2075686_rloop_peak_7533	0	1
SRR2075686_rloop_peak_7515	0	1
SRR2075686_rloop_peak_7511	0	1
SRR2075686_rloop_peak_7498	0	1
SRR2075686_rloop_peak_7482	0	1
SRR2075686_rloop_peak_7481	0	1
SRR2075686_rloop_peak_7468	0	1
SRR2075686_rloop_peak_7456	0	1
SRR2075686_rloop_peak_7454	0	1
SRR2075686_rloop_peak_745	0	1
SRR2075686_rloop_peak_744	0	1
SRR2075686_rloop_peak_7438	0	1
SRR2075686_rloop_peak_7417	0	1
SRR2075686_rloop_peak_7416	0	1
SRR2075686_rloop_peak_7414	0	1
SRR2075686_rloop_peak_7408	0	1
SRR2075686_rloop_peak_7406	0	1
SRR2075686_rloop_peak_7403	0	1
SRR2075686_rloop_peak_7392	0	1
SRR2075686_rloop_peak_7386	0	1
SRR2075686_rloop_peak_7382	0	1
SRR2075686_rloop_peak_7381	0	1
SRR2075686_rloop_peak_7374	0	1
SRR2075686_rloop_peak_7368	0	1
SRR2075686_rloop_peak_7356	0	1
SRR2075686_rloop_peak_7355	0	1
SRR2075686_rloop_peak_7354	0	1
SRR2075686_rloop_peak_7351	0	1
SRR2075686_rloop_peak_735	0	1
SRR2075686_rloop_peak_7336	0	1
SRR2075686_rloop_peak_7331	0	1
SRR2075686_rloop_peak_7328	0	1
SRR2075686_rloop_peak_7316	0	1
SRR2075686_rloop_peak_7305	0	1
SRR2075686_rloop_peak_7302	0	1
SRR2075686_rloop_peak_7300	0	1
SRR2075686_rloop_peak_7298	0	1
SRR2075686_rloop_peak_7287	0	1
SRR2075686_rloop_peak_7271	0	1
SRR2075686_rloop_peak_7263	0	1
SRR2075686_rloop_peak_7261	0	1
SRR2075686_rloop_peak_7251	0	1
SRR2075686_rloop_peak_7230	0	1
SRR2075686_rloop_peak_7228	0	1
SRR2075686_rloop_peak_7227	0	1
SRR2075686_rloop_peak_7226	0	1
SRR2075686_rloop_peak_7212	0	1
SRR2075686_rloop_peak_7188	0	1
SRR2075686_rloop_peak_7186	0	1
SRR2075686_rloop_peak_7181	0	1
SRR2075686_rloop_peak_7172	0	1
SRR2075686_rloop_peak_715	0	1
SRR2075686_rloop_peak_7148	0	1
SRR2075686_rloop_peak_7124	0	1
SRR2075686_rloop_peak_7117	0	1
SRR2075686_rloop_peak_7108	0	1
SRR2075686_rloop_peak_7104	0	1
SRR2075686_rloop_peak_7099	0	1
SRR2075686_rloop_peak_7098	0	1
SRR2075686_rloop_peak_7088	0	1
SRR2075686_rloop_peak_7085	0	1
SRR2075686_rloop_peak_7073	0	1
SRR2075686_rloop_peak_707	0	1
SRR2075686_rloop_peak_7059	0	1
SRR2075686_rloop_peak_7055	0	1
SRR2075686_rloop_peak_7054	0	1
SRR2075686_rloop_peak_7045	0	1
SRR2075686_rloop_peak_7036	0	1
SRR2075686_rloop_peak_7031	0	1
SRR2075686_rloop_peak_7016	0	1
SRR2075686_rloop_peak_7013	0	1
SRR2075686_rloop_peak_7011	0	1
SRR2075686_rloop_peak_7009	0	1
SRR2075686_rloop_peak_6999	0	1
SRR2075686_rloop_peak_6995	0	1
SRR2075686_rloop_peak_699	0	1
SRR2075686_rloop_peak_6965	0	1
SRR2075686_rloop_peak_6964	0	1
SRR2075686_rloop_peak_6949	0	1
SRR2075686_rloop_peak_6942	0	1
SRR2075686_rloop_peak_6933	0	1
SRR2075686_rloop_peak_693	0	1
SRR2075686_rloop_peak_6907	0	1
SRR2075686_rloop_peak_690	0	1
SRR2075686_rloop_peak_6879	0	1
SRR2075686_rloop_peak_6871	0	1
SRR2075686_rloop_peak_6870	0	1
SRR2075686_rloop_peak_6856	0	1
SRR2075686_rloop_peak_6850	0	1
SRR2075686_rloop_peak_6816	0	1
SRR2075686_rloop_peak_6813	0	1
SRR2075686_rloop_peak_6810	0	1
SRR2075686_rloop_peak_68	0	1
SRR2075686_rloop_peak_6788	0	1
SRR2075686_rloop_peak_6780	0	1
SRR2075686_rloop_peak_6777	0	1
SRR2075686_rloop_peak_677	0	1
SRR2075686_rloop_peak_6755	0	1
SRR2075686_rloop_peak_6739	0	1
SRR2075686_rloop_peak_6733	0	1
SRR2075686_rloop_peak_673	0	1
SRR2075686_rloop_peak_6725	0	1
SRR2075686_rloop_peak_6711	0	1
SRR2075686_rloop_peak_6702	0	1
SRR2075686_rloop_peak_6691	0	1
SRR2075686_rloop_peak_6682	0	1
SRR2075686_rloop_peak_6680	0	1
SRR2075686_rloop_peak_6673	0	1
SRR2075686_rloop_peak_6672	0	1
SRR2075686_rloop_peak_6669	0	1
SRR2075686_rloop_peak_6667	0	1
SRR2075686_rloop_peak_6665	0	1
SRR2075686_rloop_peak_6663	0	1
SRR2075686_rloop_peak_6659	0	1
SRR2075686_rloop_peak_6657	0	1
SRR2075686_rloop_peak_6649	0	1
SRR2075686_rloop_peak_6648	0	1
SRR2075686_rloop_peak_6643	0	1
SRR2075686_rloop_peak_6636	0	1
SRR2075686_rloop_peak_6625	0	1
SRR2075686_rloop_peak_6622	0	1
SRR2075686_rloop_peak_6531	0	1
SRR2075686_rloop_peak_6530	0	1
SRR2075686_rloop_peak_6519	0	1
SRR2075686_rloop_peak_6508	0	1
SRR2075686_rloop_peak_6506	0	1
SRR2075686_rloop_peak_6493	0	1
SRR2075686_rloop_peak_6481	0	1
SRR2075686_rloop_peak_6476	0	1
SRR2075686_rloop_peak_6474	0	1
SRR2075686_rloop_peak_6469	0	1
SRR2075686_rloop_peak_6468	0	1
SRR2075686_rloop_peak_6449	0	1
SRR2075686_rloop_peak_6448	0	1
SRR2075686_rloop_peak_6444	0	1
SRR2075686_rloop_peak_6416	0	1
SRR2075686_rloop_peak_6412	0	1
SRR2075686_rloop_peak_6399	0	1
SRR2075686_rloop_peak_6393	0	1
SRR2075686_rloop_peak_6391	0	1
SRR2075686_rloop_peak_6383	0	1
SRR2075686_rloop_peak_6382	0	1
SRR2075686_rloop_peak_6381	0	1
SRR2075686_rloop_peak_638	0	1
SRR2075686_rloop_peak_6378	0	1
SRR2075686_rloop_peak_6359	0	1
SRR2075686_rloop_peak_6352	0	1
SRR2075686_rloop_peak_635	0	1
SRR2075686_rloop_peak_6346	0	1
SRR2075686_rloop_peak_6345	0	1
SRR2075686_rloop_peak_6338	0	1
SRR2075686_rloop_peak_6337	0	1
SRR2075686_rloop_peak_6334	0	1
SRR2075686_rloop_peak_6327	0	1
SRR2075686_rloop_peak_6313	0	1
SRR2075686_rloop_peak_6307	0	1
SRR2075686_rloop_peak_6305	0	1
SRR2075686_rloop_peak_6302	0	1
SRR2075686_rloop_peak_6296	0	1
SRR2075686_rloop_peak_6292	0	1
SRR2075686_rloop_peak_6289	0	1
SRR2075686_rloop_peak_6276	0	1
SRR2075686_rloop_peak_6270	0	1
SRR2075686_rloop_peak_6269	0	1
SRR2075686_rloop_peak_6257	0	1
SRR2075686_rloop_peak_6252	0	1
SRR2075686_rloop_peak_6235	0	1
SRR2075686_rloop_peak_6228	0	1
SRR2075686_rloop_peak_6207	0	1
SRR2075686_rloop_peak_6204	0	1
SRR2075686_rloop_peak_6196	0	1
SRR2075686_rloop_peak_6187	0	1
SRR2075686_rloop_peak_6184	0	1
SRR2075686_rloop_peak_618	0	1
SRR2075686_rloop_peak_617	0	1
SRR2075686_rloop_peak_6163	0	1
SRR2075686_rloop_peak_6149	0	1
SRR2075686_rloop_peak_6148	0	1
SRR2075686_rloop_peak_6146	0	1
SRR2075686_rloop_peak_6144	0	1
SRR2075686_rloop_peak_6132	0	1
SRR2075686_rloop_peak_6126	0	1
SRR2075686_rloop_peak_6124	0	1
SRR2075686_rloop_peak_6123	0	1
SRR2075686_rloop_peak_6115	0	1
SRR2075686_rloop_peak_6104	0	1
SRR2075686_rloop_peak_6097	0	1
SRR2075686_rloop_peak_6094	0	1
SRR2075686_rloop_peak_6080	0	1
SRR2075686_rloop_peak_6070	0	1
SRR2075686_rloop_peak_605	0	1
SRR2075686_rloop_peak_6048	0	1
SRR2075686_rloop_peak_6041	0	1
SRR2075686_rloop_peak_6015	0	1
SRR2075686_rloop_peak_6010	0	1
SRR2075686_rloop_peak_601	0	1
SRR2075686_rloop_peak_600	0	1
SRR2075686_rloop_peak_6	0	1
SRR2075686_rloop_peak_5997	0	1
SRR2075686_rloop_peak_5991	0	1
SRR2075686_rloop_peak_5985	0	1
SRR2075686_rloop_peak_5978	0	1
SRR2075686_rloop_peak_5974	0	1
SRR2075686_rloop_peak_5965	0	1
SRR2075686_rloop_peak_5937	0	1
SRR2075686_rloop_peak_5928	0	1
SRR2075686_rloop_peak_5920	0	1
SRR2075686_rloop_peak_5919	0	1
SRR2075686_rloop_peak_590	0	1
SRR2075686_rloop_peak_5898	0	1
SRR2075686_rloop_peak_5870	0	1
SRR2075686_rloop_peak_5867	0	1
SRR2075686_rloop_peak_5863	0	1
SRR2075686_rloop_peak_5859	0	1
SRR2075686_rloop_peak_584	0	1
SRR2075686_rloop_peak_5838	0	1
SRR2075686_rloop_peak_5836	0	1
SRR2075686_rloop_peak_5825	0	1
SRR2075686_rloop_peak_5824	0	1
SRR2075686_rloop_peak_5815	0	1
SRR2075686_rloop_peak_5810	0	1
SRR2075686_rloop_peak_581	0	1
SRR2075686_rloop_peak_5792	0	1
SRR2075686_rloop_peak_5788	0	1
SRR2075686_rloop_peak_5780	0	1
SRR2075686_rloop_peak_5774	0	1
SRR2075686_rloop_peak_5765	0	1
SRR2075686_rloop_peak_5763	0	1
SRR2075686_rloop_peak_5760	0	1
SRR2075686_rloop_peak_576	0	1
SRR2075686_rloop_peak_5754	0	1
SRR2075686_rloop_peak_5753	0	1
SRR2075686_rloop_peak_5750	0	1
SRR2075686_rloop_peak_575	0	1
SRR2075686_rloop_peak_5737	0	1
SRR2075686_rloop_peak_5721	0	1
SRR2075686_rloop_peak_5716	0	1
SRR2075686_rloop_peak_5712	0	1
SRR2075686_rloop_peak_5709	0	1
SRR2075686_rloop_peak_5699	0	1
SRR2075686_rloop_peak_5687	0	1
SRR2075686_rloop_peak_5680	0	1
SRR2075686_rloop_peak_5679	0	1
SRR2075686_rloop_peak_5678	0	1
SRR2075686_rloop_peak_5673	0	1
SRR2075686_rloop_peak_5658	0	1
SRR2075686_rloop_peak_5651	0	1
SRR2075686_rloop_peak_5645	0	1
SRR2075686_rloop_peak_5641	0	1
SRR2075686_rloop_peak_5632	0	1
SRR2075686_rloop_peak_5589	0	1
SRR2075686_rloop_peak_5586	0	1
SRR2075686_rloop_peak_5581	0	1
SRR2075686_rloop_peak_558	0	1
SRR2075686_rloop_peak_5571	0	1
SRR2075686_rloop_peak_5570	0	1
SRR2075686_rloop_peak_5568	0	1
SRR2075686_rloop_peak_5553	0	1
SRR2075686_rloop_peak_5539	0	1
SRR2075686_rloop_peak_5530	0	1
SRR2075686_rloop_peak_5527	0	1
SRR2075686_rloop_peak_5503	0	1
SRR2075686_rloop_peak_5497	0	1
SRR2075686_rloop_peak_5494	0	1
SRR2075686_rloop_peak_5482	0	1
SRR2075686_rloop_peak_5481	0	1
SRR2075686_rloop_peak_5478	0	1
SRR2075686_rloop_peak_5467	0	1
SRR2075686_rloop_peak_5461	0	1
SRR2075686_rloop_peak_546	0	1
SRR2075686_rloop_peak_5459	0	1
SRR2075686_rloop_peak_5446	0	1
SRR2075686_rloop_peak_544	0	1
SRR2075686_rloop_peak_5430	0	1
SRR2075686_rloop_peak_5428	0	1
SRR2075686_rloop_peak_5419	0	1
SRR2075686_rloop_peak_5417	0	1
SRR2075686_rloop_peak_5402	0	1
SRR2075686_rloop_peak_5398	0	1
SRR2075686_rloop_peak_5394	0	1
SRR2075686_rloop_peak_5376	0	1
SRR2075686_rloop_peak_5354	0	1
SRR2075686_rloop_peak_5352	0	1
SRR2075686_rloop_peak_5341	0	1
SRR2075686_rloop_peak_5339	0	1
SRR2075686_rloop_peak_5338	0	1
SRR2075686_rloop_peak_5333	0	1
SRR2075686_rloop_peak_5330	0	1
SRR2075686_rloop_peak_5328	0	1
SRR2075686_rloop_peak_5324	0	1
SRR2075686_rloop_peak_5323	0	1
SRR2075686_rloop_peak_5313	0	1
SRR2075686_rloop_peak_5312	0	1
SRR2075686_rloop_peak_531	0	1
SRR2075686_rloop_peak_5294	0	1
SRR2075686_rloop_peak_5287	0	1
SRR2075686_rloop_peak_5249	0	1
SRR2075686_rloop_peak_5247	0	1
SRR2075686_rloop_peak_5242	0	1
SRR2075686_rloop_peak_5223	0	1
SRR2075686_rloop_peak_522	0	1
SRR2075686_rloop_peak_5210	0	1
SRR2075686_rloop_peak_5209	0	1
SRR2075686_rloop_peak_5202	0	1
SRR2075686_rloop_peak_5199	0	1
SRR2075686_rloop_peak_5196	0	1
SRR2075686_rloop_peak_5185	0	1
SRR2075686_rloop_peak_5180	0	1
SRR2075686_rloop_peak_5172	0	1
SRR2075686_rloop_peak_5166	0	1
SRR2075686_rloop_peak_5142	0	1
SRR2075686_rloop_peak_5128	0	1
SRR2075686_rloop_peak_5122	0	1
SRR2075686_rloop_peak_5116	0	1
SRR2075686_rloop_peak_5112	0	1
SRR2075686_rloop_peak_5103	0	1
SRR2075686_rloop_peak_5102	0	1
SRR2075686_rloop_peak_5086	0	1
SRR2075686_rloop_peak_5085	0	1
SRR2075686_rloop_peak_5083	0	1
SRR2075686_rloop_peak_5082	0	1
SRR2075686_rloop_peak_5077	0	1
SRR2075686_rloop_peak_5069	0	1
SRR2075686_rloop_peak_5067	0	1
SRR2075686_rloop_peak_5063	0	1
SRR2075686_rloop_peak_5055	0	1
SRR2075686_rloop_peak_5049	0	1
SRR2075686_rloop_peak_5040	0	1
SRR2075686_rloop_peak_5033	0	1
SRR2075686_rloop_peak_5022	0	1
SRR2075686_rloop_peak_502	0	1
SRR2075686_rloop_peak_4994	0	1
SRR2075686_rloop_peak_4987	0	1
SRR2075686_rloop_peak_4984	0	1
SRR2075686_rloop_peak_4983	0	1
SRR2075686_rloop_peak_4982	0	1
SRR2075686_rloop_peak_4974	0	1
SRR2075686_rloop_peak_4972	0	1
SRR2075686_rloop_peak_4970	0	1
SRR2075686_rloop_peak_4962	0	1
SRR2075686_rloop_peak_4938	0	1
SRR2075686_rloop_peak_4928	0	1
SRR2075686_rloop_peak_4912	0	1
SRR2075686_rloop_peak_4909	0	1
SRR2075686_rloop_peak_4871	0	1
SRR2075686_rloop_peak_4853	0	1
SRR2075686_rloop_peak_4851	0	1
SRR2075686_rloop_peak_4818	0	1
SRR2075686_rloop_peak_4817	0	1
SRR2075686_rloop_peak_48	0	1
SRR2075686_rloop_peak_4794	0	1
SRR2075686_rloop_peak_4779	0	1
SRR2075686_rloop_peak_4772	0	1
SRR2075686_rloop_peak_4771	0	1
SRR2075686_rloop_peak_4763	0	1
SRR2075686_rloop_peak_4757	0	1
SRR2075686_rloop_peak_4744	0	1
SRR2075686_rloop_peak_4728	0	1
SRR2075686_rloop_peak_4722	0	1
SRR2075686_rloop_peak_472	0	1
SRR2075686_rloop_peak_4714	0	1
SRR2075686_rloop_peak_4711	0	1
SRR2075686_rloop_peak_4702	0	1
SRR2075686_rloop_peak_4697	0	1
SRR2075686_rloop_peak_4696	0	1
SRR2075686_rloop_peak_4692	0	1
SRR2075686_rloop_peak_4683	0	1
SRR2075686_rloop_peak_4677	0	1
SRR2075686_rloop_peak_4675	0	1
SRR2075686_rloop_peak_4669	0	1
SRR2075686_rloop_peak_4617	0	1
SRR2075686_rloop_peak_4613	0	1
SRR2075686_rloop_peak_4611	0	1
SRR2075686_rloop_peak_4606	0	1
SRR2075686_rloop_peak_4585	0	1
SRR2075686_rloop_peak_4574	0	1
SRR2075686_rloop_peak_4554	0	1
SRR2075686_rloop_peak_4531	0	1
SRR2075686_rloop_peak_4530	0	1
SRR2075686_rloop_peak_4516	0	1
SRR2075686_rloop_peak_4510	0	1
SRR2075686_rloop_peak_4486	0	1
SRR2075686_rloop_peak_448	0	1
SRR2075686_rloop_peak_4479	0	1
SRR2075686_rloop_peak_4472	0	1
SRR2075686_rloop_peak_4464	0	1
SRR2075686_rloop_peak_4455	0	1
SRR2075686_rloop_peak_4433	0	1
SRR2075686_rloop_peak_4424	0	1
SRR2075686_rloop_peak_4422	0	1
SRR2075686_rloop_peak_44	0	1
SRR2075686_rloop_peak_4399	0	1
SRR2075686_rloop_peak_4394	0	1
SRR2075686_rloop_peak_4390	0	1
SRR2075686_rloop_peak_4386	0	1
SRR2075686_rloop_peak_4377	0	1
SRR2075686_rloop_peak_4375	0	1
SRR2075686_rloop_peak_4364	0	1
SRR2075686_rloop_peak_4363	0	1
SRR2075686_rloop_peak_435	0	1
SRR2075686_rloop_peak_4342	0	1
SRR2075686_rloop_peak_4332	0	1
SRR2075686_rloop_peak_4304	0	1
SRR2075686_rloop_peak_4276	0	1
SRR2075686_rloop_peak_4275	0	1
SRR2075686_rloop_peak_4270	0	1
SRR2075686_rloop_peak_4252	0	1
SRR2075686_rloop_peak_4242	0	1
SRR2075686_rloop_peak_4240	0	1
SRR2075686_rloop_peak_4235	0	1
SRR2075686_rloop_peak_4218	0	1
SRR2075686_rloop_peak_4214	0	1
SRR2075686_rloop_peak_4204	0	1
SRR2075686_rloop_peak_4203	0	1
SRR2075686_rloop_peak_42	0	1
SRR2075686_rloop_peak_4185	0	1
SRR2075686_rloop_peak_4180	0	1
SRR2075686_rloop_peak_4170	0	1
SRR2075686_rloop_peak_4155	0	1
SRR2075686_rloop_peak_4152	0	1
SRR2075686_rloop_peak_4148	0	1
SRR2075686_rloop_peak_4138	0	1
SRR2075686_rloop_peak_4132	0	1
SRR2075686_rloop_peak_413	0	1
SRR2075686_rloop_peak_4120	0	1
SRR2075686_rloop_peak_4082	0	1
SRR2075686_rloop_peak_4079	0	1
SRR2075686_rloop_peak_4075	0	1
SRR2075686_rloop_peak_4053	0	1
SRR2075686_rloop_peak_4031	0	1
SRR2075686_rloop_peak_4021	0	1
SRR2075686_rloop_peak_4018	0	1
SRR2075686_rloop_peak_4014	0	1
SRR2075686_rloop_peak_401	0	1
SRR2075686_rloop_peak_4008	0	1
SRR2075686_rloop_peak_4002	0	1
SRR2075686_rloop_peak_400	0	1
SRR2075686_rloop_peak_3986	0	1
SRR2075686_rloop_peak_3976	0	1
SRR2075686_rloop_peak_3971	0	1
SRR2075686_rloop_peak_3964	0	1
SRR2075686_rloop_peak_396	0	1
SRR2075686_rloop_peak_3955	0	1
SRR2075686_rloop_peak_3938	0	1
SRR2075686_rloop_peak_3919	0	1
SRR2075686_rloop_peak_3918	0	1
SRR2075686_rloop_peak_3915	0	1
SRR2075686_rloop_peak_3908	0	1
SRR2075686_rloop_peak_3904	0	1
SRR2075686_rloop_peak_3899	0	1
SRR2075686_rloop_peak_3890	0	1
SRR2075686_rloop_peak_3880	0	1
SRR2075686_rloop_peak_3878	0	1
SRR2075686_rloop_peak_3863	0	1
SRR2075686_rloop_peak_3848	0	1
SRR2075686_rloop_peak_3831	0	1
SRR2075686_rloop_peak_383	0	1
SRR2075686_rloop_peak_3820	0	1
SRR2075686_rloop_peak_3802	0	1
SRR2075686_rloop_peak_3796	0	1
SRR2075686_rloop_peak_3782	0	1
SRR2075686_rloop_peak_3776	0	1
SRR2075686_rloop_peak_3767	0	1
SRR2075686_rloop_peak_3758	0	1
SRR2075686_rloop_peak_3754	0	1
SRR2075686_rloop_peak_3741	0	1
SRR2075686_rloop_peak_3737	0	1
SRR2075686_rloop_peak_3726	0	1
SRR2075686_rloop_peak_3721	0	1
SRR2075686_rloop_peak_3709	0	1
SRR2075686_rloop_peak_3705	0	1
SRR2075686_rloop_peak_3703	0	1
SRR2075686_rloop_peak_3697	0	1
SRR2075686_rloop_peak_3689	0	1
SRR2075686_rloop_peak_3687	0	1
SRR2075686_rloop_peak_3685	0	1
SRR2075686_rloop_peak_3681	0	1
SRR2075686_rloop_peak_3679	0	1
SRR2075686_rloop_peak_3664	0	1
SRR2075686_rloop_peak_3653	0	1
SRR2075686_rloop_peak_3652	0	1
SRR2075686_rloop_peak_3632	0	1
SRR2075686_rloop_peak_3616	0	1
SRR2075686_rloop_peak_3613	0	1
SRR2075686_rloop_peak_3612	0	1
SRR2075686_rloop_peak_3588	0	1
SRR2075686_rloop_peak_3583	0	1
SRR2075686_rloop_peak_3580	0	1
SRR2075686_rloop_peak_3571	0	1
SRR2075686_rloop_peak_3559	0	1
SRR2075686_rloop_peak_3557	0	1
SRR2075686_rloop_peak_3556	0	1
SRR2075686_rloop_peak_3531	0	1
SRR2075686_rloop_peak_3528	0	1
SRR2075686_rloop_peak_3511	0	1
SRR2075686_rloop_peak_3506	0	1
SRR2075686_rloop_peak_3502	0	1
SRR2075686_rloop_peak_3494	0	1
SRR2075686_rloop_peak_3488	0	1
SRR2075686_rloop_peak_3482	0	1
SRR2075686_rloop_peak_348	0	1
SRR2075686_rloop_peak_3476	0	1
SRR2075686_rloop_peak_3460	0	1
SRR2075686_rloop_peak_3459	0	1
SRR2075686_rloop_peak_3446	0	1
SRR2075686_rloop_peak_3441	0	1
SRR2075686_rloop_peak_3439	0	1
SRR2075686_rloop_peak_3437	0	1
SRR2075686_rloop_peak_342	0	1
SRR2075686_rloop_peak_3398	0	1
SRR2075686_rloop_peak_3391	0	1
SRR2075686_rloop_peak_3375	0	1
SRR2075686_rloop_peak_3360	0	1
SRR2075686_rloop_peak_3357	0	1
SRR2075686_rloop_peak_3356	0	1
SRR2075686_rloop_peak_3346	0	1
SRR2075686_rloop_peak_3344	0	1
SRR2075686_rloop_peak_3331	0	1
SRR2075686_rloop_peak_3327	0	1
SRR2075686_rloop_peak_3312	0	1
SRR2075686_rloop_peak_3295	0	1
SRR2075686_rloop_peak_3282	0	1
SRR2075686_rloop_peak_328	0	1
SRR2075686_rloop_peak_3278	0	1
SRR2075686_rloop_peak_3273	0	1
SRR2075686_rloop_peak_3272	0	1
SRR2075686_rloop_peak_3270	0	1
SRR2075686_rloop_peak_3267	0	1
SRR2075686_rloop_peak_3248	0	1
SRR2075686_rloop_peak_3241	0	1
SRR2075686_rloop_peak_3239	0	1
SRR2075686_rloop_peak_3235	0	1
SRR2075686_rloop_peak_3234	0	1
SRR2075686_rloop_peak_3211	0	1
SRR2075686_rloop_peak_3200	0	1
SRR2075686_rloop_peak_32	0	1
SRR2075686_rloop_peak_3191	0	1
SRR2075686_rloop_peak_3181	0	1
SRR2075686_rloop_peak_3179	0	1
SRR2075686_rloop_peak_3172	0	1
SRR2075686_rloop_peak_316	0	1
SRR2075686_rloop_peak_3150	0	1
SRR2075686_rloop_peak_3149	0	1
SRR2075686_rloop_peak_3126	0	1
SRR2075686_rloop_peak_3119	0	1
SRR2075686_rloop_peak_3118	0	1
SRR2075686_rloop_peak_3117	0	1
SRR2075686_rloop_peak_3107	0	1
SRR2075686_rloop_peak_31	0	1
SRR2075686_rloop_peak_3099	0	1
SRR2075686_rloop_peak_3095	0	1
SRR2075686_rloop_peak_3087	0	1
SRR2075686_rloop_peak_3076	0	1
SRR2075686_rloop_peak_3072	0	1
SRR2075686_rloop_peak_3069	0	1
SRR2075686_rloop_peak_306	0	1
SRR2075686_rloop_peak_3054	0	1
SRR2075686_rloop_peak_3043	0	1
SRR2075686_rloop_peak_3037	0	1
SRR2075686_rloop_peak_3036	0	1
SRR2075686_rloop_peak_3019	0	1
SRR2075686_rloop_peak_3018	0	1
SRR2075686_rloop_peak_3016	0	1
SRR2075686_rloop_peak_3007	0	1
SRR2075686_rloop_peak_2993	0	1
SRR2075686_rloop_peak_299	0	1
SRR2075686_rloop_peak_2985	0	1
SRR2075686_rloop_peak_295	0	1
SRR2075686_rloop_peak_2922	0	1
SRR2075686_rloop_peak_2914	0	1
SRR2075686_rloop_peak_2913	0	1
SRR2075686_rloop_peak_29092	0	1
SRR2075686_rloop_peak_29064	0	1
SRR2075686_rloop_peak_2906	0	1
SRR2075686_rloop_peak_29043	0	1
SRR2075686_rloop_peak_29020	0	1
SRR2075686_rloop_peak_29006	0	1
SRR2075686_rloop_peak_28992	0	1
SRR2075686_rloop_peak_2896	0	1
SRR2075686_rloop_peak_2895	0	1
SRR2075686_rloop_peak_28937	0	1
SRR2075686_rloop_peak_28900	0	1
SRR2075686_rloop_peak_2884	0	1
SRR2075686_rloop_peak_28826	0	1
SRR2075686_rloop_peak_28815	0	1
SRR2075686_rloop_peak_28805	0	1
SRR2075686_rloop_peak_28793	0	1
SRR2075686_rloop_peak_28791	0	1
SRR2075686_rloop_peak_28766	0	1
SRR2075686_rloop_peak_28764	0	1
SRR2075686_rloop_peak_28718	0	1
SRR2075686_rloop_peak_28699	0	1
SRR2075686_rloop_peak_28686	0	1
SRR2075686_rloop_peak_28681	0	1
SRR2075686_rloop_peak_28679	0	1
SRR2075686_rloop_peak_28652	0	1
SRR2075686_rloop_peak_28648	0	1
SRR2075686_rloop_peak_28636	0	1
SRR2075686_rloop_peak_28635	0	1
SRR2075686_rloop_peak_28632	0	1
SRR2075686_rloop_peak_28623	0	1
SRR2075686_rloop_peak_28614	0	1
SRR2075686_rloop_peak_286	0	1
SRR2075686_rloop_peak_28587	0	1
SRR2075686_rloop_peak_28538	0	1
SRR2075686_rloop_peak_28535	0	1
SRR2075686_rloop_peak_28519	0	1
SRR2075686_rloop_peak_2850	0	1
SRR2075686_rloop_peak_28497	0	1
SRR2075686_rloop_peak_28486	0	1
SRR2075686_rloop_peak_28483	0	1
SRR2075686_rloop_peak_28474	0	1
SRR2075686_rloop_peak_28464	0	1
SRR2075686_rloop_peak_28460	0	1
SRR2075686_rloop_peak_28451	0	1
SRR2075686_rloop_peak_28450	0	1
SRR2075686_rloop_peak_28449	0	1
SRR2075686_rloop_peak_28432	0	1
SRR2075686_rloop_peak_28416	0	1
SRR2075686_rloop_peak_28411	0	1
SRR2075686_rloop_peak_28409	0	1
SRR2075686_rloop_peak_28408	0	1
SRR2075686_rloop_peak_28402	0	1
SRR2075686_rloop_peak_28394	0	1
SRR2075686_rloop_peak_28375	0	1
SRR2075686_rloop_peak_28373	0	1
SRR2075686_rloop_peak_28371	0	1
SRR2075686_rloop_peak_28368	0	1
SRR2075686_rloop_peak_28363	0	1
SRR2075686_rloop_peak_28358	0	1
SRR2075686_rloop_peak_28351	0	1
SRR2075686_rloop_peak_28348	0	1
SRR2075686_rloop_peak_28346	0	1
SRR2075686_rloop_peak_28327	0	1
SRR2075686_rloop_peak_28325	0	1
SRR2075686_rloop_peak_28321	0	1
SRR2075686_rloop_peak_28313	0	1
SRR2075686_rloop_peak_28308	0	1
SRR2075686_rloop_peak_2829	0	1
SRR2075686_rloop_peak_28289	0	1
SRR2075686_rloop_peak_28269	0	1
SRR2075686_rloop_peak_28257	0	1
SRR2075686_rloop_peak_28240	0	1
SRR2075686_rloop_peak_28235	0	1
SRR2075686_rloop_peak_28227	0	1
SRR2075686_rloop_peak_28224	0	1
SRR2075686_rloop_peak_2822	0	1
SRR2075686_rloop_peak_28215	0	1
SRR2075686_rloop_peak_28200	0	1
SRR2075686_rloop_peak_28197	0	1
SRR2075686_rloop_peak_28185	0	1
SRR2075686_rloop_peak_28167	0	1
SRR2075686_rloop_peak_28159	0	1
SRR2075686_rloop_peak_28155	0	1
SRR2075686_rloop_peak_28151	0	1
